step time temperature strxx stryy strzz lx ly lz
89000 8.900000 96.729662 -0.497432 -0.497879 -0.497587 34.598620 34.175338 34.483595 
89100 8.910000 96.798317 -0.498342 -0.499100 -0.495210 34.597731 34.174614 34.482763 
89200 8.920000 96.622203 -0.500411 -0.500868 -0.494186 34.597157 34.174306 34.481112 
89300 8.930000 96.197941 -0.503737 -0.502772 -0.494488 34.597300 34.174603 34.479107 
89400 8.940000 95.547589 -0.508125 -0.504554 -0.495898 34.598592 34.175550 34.477206 
89500 8.950000 94.777066 -0.512841 -0.505978 -0.497847 34.601403 34.177107 34.475792 
89600 8.960000 94.080901 -0.516833 -0.506606 -0.499445 34.605847 34.179150 34.475050 
89700 8.970000 93.655552 -0.519202 -0.506075 -0.499912 34.611672 34.181408 34.474859 
89800 8.980000 93.581008 -0.519536 -0.504619 -0.498918 34.618318 34.183484 34.474828 
89900 8.990000 93.800253 -0.517941 -0.503041 -0.496689 34.625081 34.185063 34.474455 
90000 9.000000 94.188870 -0.515041 -0.501855 -0.493861 34.631293 34.186103 34.473314 
90100 9.010000 94.661067 -0.511698 -0.500690 -0.491123 34.636502 34.186737 34.471197 
90200 9.020000 95.225770 -0.508479 -0.498716 -0.488763 34.640554 34.186972 34.468137 
90300 9.030000 95.877262 -0.505740 -0.495741 -0.486809 34.643491 34.186533 34.464264 
90400 9.040000 96.488249 -0.503901 -0.492668 -0.485456 34.645480 34.185077 34.459718 
90500 9.050000 96.874531 -0.503302 -0.490788 -0.485009 34.646831 34.182571 34.454706 
90600 9.060000 96.931630 -0.503841 -0.490919 -0.485570 34.647975 34.179422 34.449541 
90700 9.070000 96.707394 -0.504790 -0.493131 -0.486820 34.649306 34.176318 34.444570 
90800 9.080000 96.346282 -0.505420 -0.496786 -0.488114 34.650966 34.173970 34.440030 
90900 9.090000 95.991970 -0.505585 -0.500844 -0.488847 34.652844 34.172872 34.435937 
91000 9.100000 95.747945 -0.505350 -0.504312 -0.488792 34.654779 34.173160 34.432096 
91100 9.110000 95.662585 -0.504710 -0.506682 -0.488067 34.656633 34.174634 34.428237 
91200 9.120000 95.723532 -0.503624 -0.508003 -0.487031 34.658265 34.176917 34.424128 
91300 9.130000 95.864713 -0.502209 -0.508629 -0.486171 34.659521 34.179652 34.419664 
91400 9.140000 96.019525 -0.500788 -0.508868 -0.485737 34.660287 34.182602 34.414904 
91500 9.150000 96.167499 -0.499749 -0.508841 -0.485516 34.660560 34.185633 34.409995 
91600 9.160000 96.297878 -0.499420 -0.508692 -0.485149 34.660473 34.188655 34.405011 
91700 9.170000 96.355370 -0.499831 -0.508813 -0.484786 34.660272 34.191627 34.399902 
91800 9.180000 96.289637 -0.500356 -0.509484 -0.485188 34.660213 34.194640 34.394668 
91900 9.190000 96.129520 -0.499978 -0.510428 -0.487180 34.660337 34.197883 34.389574 
92000 9.200000 95.921246 -0.498482 -0.511055 -0.490889 34.660329 34.201450 34.385165 
92100 9.210000 95.736742 -0.496538 -0.510820 -0.495326 34.659803 34.205230 34.382032 
92200 9.220000 95.701333 -0.494706 -0.509438 -0.498842 34.658603 34.208931 34.380425 
92300 9.230000 95.880977 -0.493174 -0.507330 -0.500286 34.656768 34.212160 34.380027 
92400 9.240000 96.213592 -0.492053 -0.505370 -0.499626 34.654402 34.214667 34.380126 
92500 9.250000 96.571131 -0.491554 -0.504021 -0.497778 34.651648 34.216505 34.379997 
92600 9.260000 96.866749 -0.491791 -0.503001 -0.495918 34.648722 34.217881 34.379233 
92700 9.270000 97.093571 -0.492659 -0.501746 -0.494738 34.645877 34.218907 34.377830 
92800 9.280000 97.274555 -0.494059 -0.500080 -0.494204 34.643334 34.219505 34.376021 
92900 9.290000 97.416064 -0.495973 -0.498367 -0.493865 34.641276 34.219532 34.374028 
93000 9.300000 97.521716 -0.498281 -0.497067 -0.493294 34.639881 34.218973 34.371919 
93100 9.310000 97.588811 -0.500782 -0.496370 -0.492495 34.639285 34.217970 34.369614 
93200 9.320000 97.582940 -0.503354 -0.496101 -0.492068 34.639556 34.216727 34.367035 
93300 9.330000 97.460050 -0.505977 -0.495884 -0.492772 34.640718 34.215393 34.364308 
93400 9.340000 97.202508 -0.508425 -0.495589 -0.494947 34.642789 34.213985 34.361824 
93500 9.350000 96.850988 -0.510136 -0.495501 -0.498234 34.645707 34.212476 34.360088 
93600 9.360000 96.512078 -0.510516 -0.495819 -0.501699 34.649219 34.210937 34.359482 
93700 9.370000 96.271870 -0.509488 -0.496601 -0.504486 34.652863 34.209506 34.360065 
93800 9.380000 96.112775 -0.507555 -0.497961 -0.506319 34.656151 34.208344 34.361607 
93900 9.390000 95.957040 -0.505511 -0.499898 -0.507433 34.658769 34.207646 34.363778 
94000 9.400000 95.744080 -0.504014 -0.502170 -0.508109 34.660679 34.207611 34.366333 
94100 9.410000 95.467504 -0.503456 -0.504338 -0.508418 34.662070 34.208353 34.369119 
94200 9.420000 95.176092 -0.503887 -0.505923 -0.508182 34.663268 34.209837 34.372013 
94300 9.430000 94.940286 -0.504970 -0.506756 -0.507134 34.664615 34.211864 34.374825 
94400 9.440000 94.788036 -0.506170 -0.507143 -0.505309 34.666338 34.214175 34.377277 
94500 9.450000 94.664522 -0.507162 -0.507495 -0.503352 34.668477 34.216619 34.379103 
94600 9.460000 94.506410 -0.507971 -0.507887 -0.501898 34.670960 34.219183 34.380255 
94700 9.470000 94.318773 -0.508508 -0.508067 -0.501179 34.673723 34.221882 34.380908 
94800 9.480000 94.172928 -0.508232 -0.507776 -0.501167 34.676673 34.224643 34.381313 
94900 9.490000 94.133121 -0.506627 -0.507102 -0.501645 34.679528 34.227304 34.381714 
95000 9.500000 94.205898 -0.503801 -0.506386 -0.502197 34.681826 34.229735 34.382280 
95100 9.510000 94.369932 -0.500307 -0.505888 -0.502398 34.683144 34.231921 34.383035 
95200 9.520000 94.588326 -0.496722 -0.505736 -0.502067 34.683251 34.233937 34.383860 
95300 9.530000 94.806082 -0.493508 -0.505991 -0.501324 34.682114 34.235900 34.384571 
95400 9.540000 95.004125 -0.490935 -0.506488 -0.500232 34.679862 34.237951 34.385026 
95500 9.550000 95.242371 -0.488952 -0.506749 -0.498603 34.676719 34.240173 34.385106 
95600 9.560000 95.610646 -0.487312 -0.506217 -0.496336 34.672887 34.242484 34.384625 
95700 9.570000 96.101652 -0.486053 -0.504672 -0.493881 34.668488 34.244612 34.383365 
95800 9.580000 96.566596 -0.485672 -0.502533 -0.492113 34.663653 34.246212 34.381262 
95900 9.590000 96.863735 -0.486563 -0.500415 -0.491547 34.658686 34.247080 34.378550 
96000 9.600000 96.975468 -0.488532 -0.498645 -0.492020 34.654029 34.247222 34.375644 
96100 9.610000 96.972683 -0.490929 -0.497220 -0.493149 34.650055 34.246758 34.372901 
96200 9.620000 96.926327 -0.493069 -0.496035 -0.494744 34.646912 34.245806 34.370546 
96300 9.630000 96.861855 -0.494578 -0.495126 -0.496735 34.644511 34.244448 34.368739 
96400 9.640000 96.802988 -0.495355 -0.494571 -0.498826 34.642632 34.242779 34.367617 
96500 9.650000 96.809310 -0.495447 -0.494255 -0.500432 34.641023 34.240920 34.367214 
96600 9.660000 96.913471 -0.495202 -0.494032 -0.501112 34.639446 34.238953 34.367362 
96700 9.670000 97.055761 -0.495380 -0.494016 -0.500826 34.637783 34.236909 34.367744 
96800 9.680000 97.118645 -0.496789 -0.494518 -0.499824 34.636183 34.234860 34.368029 
96900 9.690000 97.012183 -0.499797 -0.495744 -0.498415 34.635071 34.232983 34.367968 
97000 9.700000 96.727476 -0.504131 -0.497599 -0.496816 34.635001 34.231526 34.367423 
97100 9.710000 96.328474 -0.509063 -0.499703 -0.495141 34.636432 34.230705 34.366329 
97200 9.720000 95.901477 -0.513774 -0.501625 -0.493498 34.639571 34.230603 34.364659 
97300 9.730000 95.519802 -0.517546 -0.503106 -0.492001 34.644342 34.231159 34.362425 
97400 9.740000 95.247403 -0.519674 -0.504150 -0.490742 34.650420 34.232222 34.359676 
97500 9.750000 95.147607 -0.519511 -0.504778 -0.489847 34.657238 34.233643 34.356496 
97600 9.760000 95.262732 -0.516944 -0.504765 -0.489520 34.664000 34.235279 34.353007 
97700 9.770000 95.555719 -0.512709 -0.503943 -0.489999 34.669873 34.236910 34.349407 
97800 9.780000 95.894408 -0.508024 -0.502700 -0.491413 34.674279 34.238260 34.345972 
97900 9.790000 96.157096 -0.503906 -0.501628 -0.493532 34.677061 34.239185 34.343023 
98000 9.800000 96.315580 -0.500844 -0.501010 -0.495806 34.678416 34.239742 34.340801 
98100 9.810000 96.366560 -0.498895 -0.501104 -0.497777 34.678709 34.240088 34.339361 
98200 9.820000 96.249823 -0.498095 -0.502423 -0.499375 34.678326 34.240466 34.338597 
98300 9.830000 95.903703 -0.498557 -0.505170 -0.500675 34.677665 34.241295 34.338383 
98400 9.840000 95.375184 -0.500082 -0.508783 -0.501558 34.677165 34.243066 34.338615 
98500 9.850000 94.835937 -0.501901 -0.512112 -0.501794 34.677193 34.246073 34.339150 
98600 9.860000 94.487696 -0.503010 -0.514039 -0.501284 34.677852 34.250221 34.339766 
98700 9.870000 94.443279 -0.502801 -0.514058 -0.500213 34.678896 34.255030 34.340207 
98800 9.880000 94.665055 -0.501506 -0.512389 -0.498994 34.679868 34.259845 34.340280 
98900 9.890000 95.010828 -0.499993 -0.509633 -0.498129 34.680390 34.264090 34.339934 
99000 9.900000 95.323665 -0.499191 -0.506500 -0.497896 34.680387 34.267390 34.339291 
99100 9.910000 95.501385 -0.499579 -0.503655 -0.498203 34.680107 34.269618 34.338569 
99200 9.920000 95.525439 -0.500986 -0.501534 -0.498764 34.679961 34.270870 34.337952 
99300 9.930000 95.424132 -0.502875 -0.500256 -0.499426 34.680303 34.271396 34.337528 
99400 9.940000 95.234011 -0.504904 -0.499563 -0.500176 34.681300 34.271483 34.337331 
99500 9.950000 94.990898 -0.507034 -0.498928 -0.501011 34.683001 34.271334 34.337391 
99600 9.960000 94.740611 -0.509195 -0.497910 -0.501846 34.685440 34.270966 34.337738 
99700 9.970000 94.561774 -0.510891 -0.496409 -0.502413 34.688629 34.270250 34.338372 
99800 9.980000 94.551760 -0.511320 -0.494561 -0.502411 34.692407 34.269019 34.339201 
99900 9.990000 94.779458 -0.510043 -0.492546 -0.501601 34.696334 34.267155 34.340029 
100000 10.000000 95.214736 -0.507529 -0.490611 -0.499965 34.699819 34.264601 34.340578 
