step time temperature strxx stryy strzz lx ly lz
89000 8.900000 510.611546 -0.536254 -0.548435 -0.542688 36.216257 35.493180 36.241304 
89100 8.910000 509.677528 -0.533258 -0.544099 -0.536274 36.241339 35.521036 36.264247 
89200 8.920000 509.003478 -0.528345 -0.539062 -0.529716 36.266850 35.549471 36.287657 
89300 8.930000 508.573633 -0.521773 -0.533258 -0.523067 36.292726 35.578421 36.311450 
89400 8.940000 508.194181 -0.514737 -0.527175 -0.516588 36.318884 35.607809 36.335541 
89500 8.950000 507.711805 -0.508062 -0.521321 -0.510534 36.345232 35.637555 36.359846 
89600 8.960000 507.098616 -0.501938 -0.515784 -0.504993 36.371684 35.667583 36.384288 
89700 8.970000 506.426025 -0.496216 -0.510234 -0.499844 36.398162 35.697820 36.408795 
89800 8.980000 505.768390 -0.490704 -0.504373 -0.494935 36.424591 35.728193 36.433299 
89900 8.990000 505.116686 -0.485354 -0.498387 -0.490298 36.450898 35.758624 36.457738 
90000 9.000000 504.409237 -0.480276 -0.492737 -0.485993 36.477015 35.789033 36.482050 
90100 9.010000 503.581057 -0.475705 -0.487824 -0.482043 36.502874 35.819345 36.506180 
90200 9.020000 502.584315 -0.471797 -0.483840 -0.478547 36.528416 35.849496 36.530074 
90300 9.030000 501.451699 -0.468382 -0.480626 -0.475512 36.553588 35.879430 36.553688 
90400 9.040000 500.318074 -0.464997 -0.477669 -0.472615 36.578345 35.909106 36.576980 
90500 9.050000 499.319238 -0.461305 -0.474441 -0.469443 36.602643 35.938483 36.599913 
90600 9.060000 498.490591 -0.457357 -0.470688 -0.465883 36.626431 35.967518 36.622444 
90700 9.070000 497.778351 -0.453470 -0.466424 -0.462141 36.649658 35.996159 36.644525 
90800 9.080000 497.107529 -0.449903 -0.461793 -0.458553 36.672272 36.024350 36.666107 
90900 9.090000 496.421736 -0.446728 -0.457004 -0.455405 36.694223 36.052027 36.687142 
91000 9.100000 495.686007 -0.443948 -0.452316 -0.452792 36.715470 36.079125 36.707586 
91100 9.110000 494.897512 -0.441553 -0.447949 -0.450525 36.735975 36.105580 36.727405 
91200 9.120000 494.112238 -0.439380 -0.443943 -0.448199 36.755704 36.131333 36.746568 
91300 9.130000 493.422500 -0.437112 -0.440172 -0.445394 36.774629 36.156329 36.765043 
91400 9.140000 492.889917 -0.434467 -0.436561 -0.441936 36.792717 36.180516 36.782792 
91500 9.150000 492.511412 -0.431359 -0.433162 -0.437925 36.809934 36.203844 36.799768 
91600 9.160000 492.228455 -0.427980 -0.430086 -0.433635 36.826236 36.226268 36.815917 
91700 9.170000 491.958889 -0.424761 -0.427470 -0.429333 36.841578 36.247743 36.831180 
91800 9.180000 491.627043 -0.422166 -0.425421 -0.425167 36.855915 36.268234 36.845500 
91900 9.190000 491.182727 -0.420509 -0.424000 -0.421257 36.869212 36.287712 36.858819 
92000 9.200000 490.620452 -0.419801 -0.423101 -0.417747 36.881446 36.306157 36.871085 
92100 9.210000 490.004051 -0.419642 -0.422381 -0.414760 36.892606 36.323557 36.882249 
92200 9.220000 489.450789 -0.419371 -0.421400 -0.412317 36.902689 36.339901 36.892271 
92300 9.230000 489.049437 -0.418461 -0.419929 -0.410367 36.911692 36.355174 36.901118 
92400 9.240000 488.794648 -0.416850 -0.418103 -0.408894 36.919601 36.369357 36.908761 
92500 9.250000 488.628223 -0.414750 -0.416220 -0.407954 36.926393 36.382424 36.915181 
92600 9.260000 488.508010 -0.412335 -0.414486 -0.407605 36.932041 36.394349 36.920365 
92700 9.270000 488.414019 -0.409774 -0.413003 -0.407832 36.936511 36.405108 36.924307 
92800 9.280000 488.324912 -0.407321 -0.411872 -0.408538 36.939768 36.414680 36.927009 
92900 9.290000 488.212199 -0.405251 -0.411240 -0.409604 36.941778 36.423050 36.928481 
93000 9.300000 488.056090 -0.403756 -0.411250 -0.410917 36.942514 36.430210 36.928737 
93100 9.310000 487.868452 -0.402864 -0.411937 -0.412310 36.941956 36.436158 36.927794 
93200 9.320000 487.698299 -0.402542 -0.413128 -0.413548 36.940090 36.440905 36.925670 
93300 9.330000 487.579441 -0.402883 -0.414515 -0.414530 36.936913 36.444468 36.922383 
93400 9.340000 487.483567 -0.404098 -0.415916 -0.415465 36.932429 36.446864 36.917945 
93500 9.350000 487.357098 -0.406322 -0.417324 -0.416671 36.926655 36.448114 36.912369 
93600 9.360000 487.172149 -0.409539 -0.418810 -0.418323 36.919621 36.448237 36.905672 
93700 9.370000 486.944394 -0.413589 -0.420383 -0.420389 36.911369 36.447254 36.897876 
93800 9.380000 486.727321 -0.418159 -0.421980 -0.422725 36.901956 36.445186 36.889008 
93900 9.390000 486.587723 -0.422815 -0.423521 -0.425199 36.891442 36.442057 36.879102 
94000 9.400000 486.574162 -0.427117 -0.425038 -0.427733 36.879891 36.437886 36.868189 
94100 9.410000 486.697982 -0.430772 -0.426698 -0.430291 36.867361 36.432697 36.856306 
94200 9.420000 486.931123 -0.433788 -0.428722 -0.432882 36.853901 36.426512 36.843486 
94300 9.430000 487.227717 -0.436404 -0.431208 -0.435536 36.839553 36.419358 36.829765 
94400 9.440000 487.575039 -0.438879 -0.434026 -0.438217 36.824351 36.411272 36.815180 
94500 9.450000 488.024910 -0.441252 -0.436834 -0.440728 36.808331 36.402291 36.799766 
94600 9.460000 488.643463 -0.443409 -0.439340 -0.442864 36.791523 36.392454 36.783557 
94700 9.470000 489.429114 -0.445283 -0.441543 -0.444700 36.773958 36.381797 36.766584 
94800 9.480000 490.305583 -0.446966 -0.443694 -0.446587 36.755661 36.370349 36.748871 
94900 9.490000 491.174584 -0.448706 -0.446096 -0.448908 36.736655 36.358140 36.730444 
95000 9.500000 491.964538 -0.450778 -0.448918 -0.451899 36.716963 36.345205 36.711334 
95100 9.510000 492.651072 -0.453349 -0.452147 -0.455637 36.696616 36.331580 36.691583 
95200 9.520000 493.254614 -0.456438 -0.455623 -0.460052 36.675646 36.317312 36.671240 
95300 9.530000 493.828340 -0.459977 -0.459076 -0.464944 36.654096 36.302446 36.650365 
95400 9.540000 494.425347 -0.463888 -0.462308 -0.470023 36.632014 36.287031 36.629023 
95500 9.550000 495.071716 -0.468137 -0.465386 -0.474921 36.609452 36.271110 36.607283 
95600 9.560000 495.789479 -0.472672 -0.468561 -0.479156 36.586466 36.254725 36.585210 
95700 9.570000 496.617459 -0.477393 -0.471938 -0.482279 36.563118 36.237919 36.562861 
95800 9.580000 497.573935 -0.482244 -0.475425 -0.484216 36.539471 36.220738 36.540277 
95900 9.590000 498.642777 -0.487231 -0.478813 -0.485264 36.515589 36.203229 36.517483 
96000 9.600000 499.801535 -0.492344 -0.481859 -0.485841 36.491537 36.185438 36.494495 
96100 9.610000 501.036589 -0.497500 -0.484360 -0.486347 36.467385 36.167405 36.471320 
96200 9.620000 502.338246 -0.502558 -0.486242 -0.487098 36.443200 36.149164 36.447965 
96300 9.630000 503.706556 -0.507185 -0.487631 -0.488324 36.419048 36.130740 36.424440 
96400 9.640000 505.150989 -0.510861 -0.488855 -0.490186 36.394991 36.112152 36.400762 
96500 9.650000 506.627078 -0.513453 -0.490415 -0.492811 36.371077 36.093416 36.376954 
96600 9.660000 507.994135 -0.515613 -0.492835 -0.496417 36.347339 36.074554 36.353052 
96700 9.670000 509.081679 -0.518308 -0.496441 -0.501389 36.323806 36.055597 36.329103 
96800 9.680000 509.780749 -0.522064 -0.501324 -0.508135 36.300513 36.036593 36.305172 
96900 9.690000 510.113794 -0.526649 -0.507373 -0.516706 36.277509 36.017606 36.281348 
97000 9.700000 510.247201 -0.531334 -0.514220 -0.526443 36.254853 35.998716 36.257742 
97100 9.710000 510.420679 -0.535474 -0.521264 -0.536069 36.232605 35.980014 36.234481 
97200 9.720000 510.822822 -0.538931 -0.527900 -0.544268 36.210821 35.961590 36.211690 
97300 9.730000 511.509699 -0.541987 -0.533718 -0.550392 36.189543 35.943533 36.189476 
97400 9.740000 512.429401 -0.545005 -0.538495 -0.554648 36.168811 35.925917 36.167917 
97500 9.750000 513.483032 -0.548207 -0.542191 -0.557715 36.148664 35.908804 36.147068 
97600 9.760000 514.569867 -0.551614 -0.545009 -0.560311 36.129143 35.892243 36.126969 
97700 9.770000 515.628411 -0.555046 -0.547293 -0.562856 36.110292 35.876269 36.107651 
97800 9.780000 516.663174 -0.558197 -0.549253 -0.565386 36.092153 35.860912 36.089148 
97900 9.790000 517.719430 -0.560841 -0.550834 -0.567731 36.074767 35.846197 36.071491 
98000 9.800000 518.803895 -0.563045 -0.551926 -0.569841 36.058168 35.832143 36.054710 
98100 9.810000 519.861848 -0.565156 -0.552601 -0.571804 36.042384 35.818764 36.038831 
98200 9.820000 520.834300 -0.567566 -0.553060 -0.573580 36.027441 35.806068 36.023880 
98300 9.830000 521.682825 -0.570542 -0.553574 -0.575026 36.013369 35.794061 36.009877 
98400 9.840000 522.393108 -0.574107 -0.554362 -0.576016 36.000206 35.782749 35.996842 
98500 9.850000 522.984581 -0.578071 -0.555488 -0.576492 35.987998 35.772141 35.984786 
98600 9.860000 523.490388 -0.582078 -0.556819 -0.576599 35.976795 35.762252 35.973714 
98700 9.870000 523.934473 -0.585741 -0.558155 -0.576666 35.966648 35.753098 35.963629 
98800 9.880000 524.335064 -0.588662 -0.559377 -0.577014 35.957603 35.744696 35.954529 
98900 9.890000 524.705053 -0.590524 -0.560480 -0.577830 35.949698 35.737062 35.946419 
99000 9.900000 525.039075 -0.591227 -0.561463 -0.579240 35.942956 35.730210 35.939308 
99100 9.910000 525.326025 -0.590953 -0.562266 -0.581241 35.937385 35.724151 35.933216 
99200 9.920000 525.573308 -0.590000 -0.562854 -0.583500 35.932982 35.718897 35.928166 
99300 9.930000 525.784603 -0.588635 -0.563409 -0.585525 35.929733 35.714454 35.924188 
99400 9.940000 525.954582 -0.586859 -0.564239 -0.587045 35.927622 35.710829 35.921308 
99500 9.950000 526.106366 -0.584393 -0.565458 -0.588002 35.926625 35.708034 35.919544 
99600 9.960000 526.269281 -0.581200 -0.566920 -0.588309 35.926711 35.706083 35.918910 
99700 9.970000 526.417287 -0.577687 -0.568469 -0.587987 35.927838 35.704996 35.919408 
99800 9.980000 526.457413 -0.574436 -0.570017 -0.587502 35.929961 35.704792 35.921035 
99900 9.990000 526.306016 -0.571806 -0.571420 -0.587446 35.933039 35.705492 35.923784 
100000 10.000000 526.025582 -0.569648 -0.572290 -0.587756 35.937038 35.707114 35.927655 
